word,spearman_corr
aya,0.015701319365786125
chali,0.015701319365786125
kitna,0.015701319365786125
cent,0.015701319365786125
dirt,0.015701319365786125
nachle,0.015701319365786125
yunjin,0.015701319365786125
anarkali,0.015701319365786125
wallah,0.015701319365786125
jhalla,0.015701319365786125
jhumka,0.015701319365786125
sulu,0.015701319365786125
sserafim,0.015701319365786125
badri,0.015701319365786125
tumhi,0.015701319365786125
tumhare,0.015701319365786125
duniya,0.015701319365786125
perry,0.015701319365786125
chalo,0.015701319365786125
james,0.015701319365786125
ishare,0.015701319365786125
southside,0.015701319365786125
shukran,0.015701319365786125
fool,0.015701319365786125
chahne,0.015701319365786125
jalaa,0.015701319365786125
dost,0.015701319365786125
huh,0.015701319365786125
bakhuda,0.015701319365786125
satyaprem,0.015701319365786125
gravity,0.015701319365786125
peeli,0.015701319365786125
em,0.015701319365786125
balle,0.015701319365786125
alfaazo,0.015701319365786125
gusto,0.015701319365786125
aaunga,0.015701319365786125
katha,0.015701319365786125
711,0.015701319365786125
al,0.015701319365786125
aao,0.015701319365786125
craving,0.015701319365786125
katy,0.015701319365786125
50,0.015701319365786125
aashiqui,0.015701319365786125
deeply,0.01566941009839649
aur,0.015652271759138248
smile,0.015642671314520486
rani,0.015634317276299235
better,0.015325979287032145
fighter,0.015306107243292537
break,0.015117968501861185
ghost,0.015061272710505091
dulhania,0.015008486863535807
tumhari,0.014903314947416417
banke,0.01482433606587208
slowed,0.014685088880518319
saan,0.014685088880518319
grace,0.014685088880518319
hosanna,0.014685088880518319
adams,0.014685088880518319
aayee,0.014685088880518319
alaina,0.014685088880518319
roll,0.014685088880518319
fallingforyou,0.014685088880518319
ready,0.014685088880518319
boots,0.014685088880518319
pagalala,0.014685088880518319
filhaal2,0.014685088880518319
dhaage,0.014685088880518319
kissed,0.014685088880518319
set,0.014685088880518319
khaas,0.014685088880518319
knockin,0.014685088880518319
leja,0.014685088880518319
lauren,0.014685088880518319
intehaan,0.014685088880518319
kuchh,0.014685088880518319
bout,0.014685088880518319
mitthi,0.014685088880518319
climax,0.014685088880518319
khushboo,0.014685088880518319
gal,0.014685088880518319
finally,0.014685088880518319
moh,0.014685088880518319
mitti,0.014685088880518319
darasal,0.014685088880518319
baby,0.014554984018800008
boogie,0.014508420539694733
beer,0.014105628243818613
fate,0.014097730355664178
roses,0.014002955697810973
real,0.013903486133225557
dreaming,0.01388448737549447
ex,0.013876589487340035
barbaad,0.013876589487340035
marry,0.013843514230422285
jeetegaa,0.013797610605795698
jiyegaa,0.013797610605795698
crakk,0.013797610605795698
mean,0.013789712717641265
thinking,0.013687040171633625
whistle,0.013646523659310558
hotline,0.013646523659310558
ikot,0.013646523659310558
grey,0.013646523659310558
karogi,0.013646523659310558
kehne,0.013646523659310558
pictures,0.013646523659310558
saajanji,0.013646523659310558
donna,0.013646523659310558
rangi,0.013646523659310558
faded,0.013646523659310558
panata,0.013646523659310558
shot,0.013646523659310558
sid,0.013646523659310558
homesick,0.013646523659310558
rab,0.013646523659310558
choir,0.013646523659310558
marjaavaan,0.013646523659310558
bekhabar,0.013646523659310558
pitbull,0.013646523659310558
mujhse,0.013646523659310558
amo,0.013646523659310558
nagada,0.013646523659310558
written,0.013646523659310558
cinnamon,0.013646523659310558
shades,0.013646523659310558
monta,0.013646523659310558
kiara,0.013646523659310558
overseas,0.013646523659310558
fields,0.013646523659310558
slowly,0.013426409862537314
2004,0.013071004895587797
beautiful,0.012992521373937353
water,0.012951027770511344
pyar,0.012728824685128582
taana,0.012719632117802557
gayi,0.012719632117802557
player,0.012719632117802557
times,0.012719632117802557
ludo,0.012719632117802557
aag,0.012719632117802557
aabaad,0.012719632117802557
tila,0.012719632117802557
rozana,0.012719632117802557
nahi,0.012719632117802557
sawan,0.012719632117802557
kamariya,0.012719632117802557
nothin,0.012719632117802557
galli,0.012719632117802557
joe,0.012719632117802557
ijazat,0.012719632117802557
grande,0.012719632117802557
saadi,0.012719632117802557
dhoom,0.012719632117802557
ariana,0.012719632117802557
tala,0.012719632117802557
drama,0.012719632117802557
shoulder,0.012719632117802557
chaandaniya,0.012719632117802557
hooked,0.012719632117802557
aahista,0.012719632117802557
hatke,0.012652416823402811
bachke,0.012652416823402811
tattoo,0.012620825270785074
memory,0.012480198573675024
grow,0.012297011856453294
dusk,0.012131156205210184
born,0.012107462540746884
shaadi,0.012052177323665848
ho,0.011942167507383056
pretty,0.011834944039606813
neighbors,0.011748071104414655
aati,0.011748071104414655
ajab,0.011748071104414655
aladdins,0.011748071104414655
dupatta,0.011748071104414655
gazab,0.011748071104414655
sangemarmar,0.011748071104414655
wahan,0.011748071104414655
suffocate,0.011748071104414655
concrete,0.011748071104414655
suno,0.011748071104414655
subterranean,0.011748071104414655
daan,0.011748071104414655
tujhko,0.011748071104414655
binalewala,0.011748071104414655
weekend,0.011748071104414655
personal,0.011748071104414655
ilaw,0.011748071104414655
airwave,0.011748071104414655
chal,0.011748071104414655
