word,spearman_corr
waka,0.016721510882173742
kmix,0.016721510882173742
quizs,0.016721510882173742
perm,0.016721510882173742
james,0.016721510882173742
missin,0.016721510882173742
olvidarte,0.016721510882173742
cambiaste,0.016721510882173742
ganja,0.016721510882173742
rewrite,0.016721510882173742
remind,0.016721510882173742
formations,0.016721510882173742
feel,0.016597723931592263
oh,0.01655976502901426
azizam,0.016539151091358
bass,0.01649405692940589
years,0.01649405692940589
pride,0.016351836880172315
anxiety,0.016334492971729196
time,0.01630239270081683
fuck,0.016250620578656973
mein,0.016250620578656973
kehna,0.016250620578656973
cudi,0.016250620578656973
marley,0.016250620578656973
jade,0.016250620578656973
philharmonic,0.016250620578656973
damian,0.016250620578656973
ja,0.016250620578656973
glory,0.016250620578656973
grandmas,0.016250620578656973
enamorar,0.016250620578656973
mother,0.016250620578656973
crucify,0.016250620578656973
problemz,0.016250620578656973
ralph,0.016250620578656973
liquor,0.016250620578656973
fireball,0.016250620578656973
excited,0.016250620578656973
llevo,0.016250620578656973
17,0.016250620578656973
perfecta,0.016250620578656973
jordan,0.016250620578656973
movie,0.016250620578656973
dano,0.016250620578656973
rockabye,0.016250620578656973
darling,0.016250620578656973
ishk,0.016250620578656973
brother,0.016241737491222288
remix,0.01616574509244009
ode,0.01616105388729801
ventura,0.015956395767669208
kind,0.01594598942260334
just,0.015942259084779028
beauty,0.015904364042339855
triste,0.01587314500714224
damour,0.015782956683238022
roman,0.015782956683238022
fearless,0.015779730275140198
lately,0.015779730275140198
lullaby,0.015779730275140198
fighter,0.015779730275140198
equivocado,0.015779730275140198
riverside,0.015779730275140198
kalabancoro,0.015779730275140198
entra,0.015779730275140198
hypnotized,0.015779730275140198
correcta,0.015779730275140198
djate,0.015779730275140198
momento,0.015779730275140198
icky,0.015779730275140198
natalie,0.015779730275140198
nile,0.015779730275140198
robinson,0.0157066434860883
doesnt,0.015678063657815725
cowboy,0.015658080542447567
freeze,0.015580845146919382
colada,0.01547423511295051
baba,0.01547423511295051
beach,0.01547128855745435
japan,0.01540330807067785
amor,0.015378531363168387
easy,0.015318792233816037
ceiling,0.015307733591896569
meri,0.015307733591896569
started,0.015301170080512705
duh,0.015294124649638524
kong,0.015294124649638524
maria,0.015294124649638524
paul,0.015294124649638524
carol,0.015294124649638524
league,0.015294124649638524
evolution,0.015294124649638524
carolina,0.015294124649638524
eso,0.015294124649638524
elley,0.015294124649638524
ests,0.015294124649638524
cissy,0.015294124649638524
standing,0.015227691097455706
stayin,0.015057739187885886
alive,0.015035791877700634
didnt,0.014987148953319242
falls,0.014922698824459332
cinderella,0.014922698824459332
mona,0.014919230042770711
2001,0.01483597928224374
1975,0.014808058779216721
monkey,0.014791481196226508
secrets,0.01478741633860301
rahsaan,0.014759467950853856
quelquun,0.014759467950853856
clinton,0.014759467950853856
primrose,0.014759467950853856
potion,0.014759467950853856
pyaar,0.014759467950853856
later,0.014759467950853856
drown,0.014759467950853856
panic,0.014759467950853856
oyster,0.014759467950853856
cyrus,0.014759467950853856
peekaboo,0.014759467950853856
ilovemakonnen,0.014759467950853856
ina,0.014759467950853856
moana,0.014759467950853856
meditation,0.014759467950853856
narcissist,0.014759467950853856
naisha,0.014759467950853856
guest,0.014759467950853856
miley,0.014759467950853856
kane,0.014759467950853856
mahal,0.014759467950853856
dit,0.014759467950853856
true,0.01474595244943613
nada,0.014689510050484616
toxic,0.014641357009439832
open,0.014577637554557401
robin,0.014435158690674485
sign,0.014324760638145535
lo,0.014284457999343214
itsy,0.014239348831800459
mistake,0.014239348831800459
spider,0.014239348831800459
bitsy,0.014239348831800459
merrily,0.014234621466725788
finishing,0.014234621466725788
rigoletto,0.014234621466725788
pelota,0.014234621466725788
pata,0.014234621466725788
general,0.014234621466725788
15x,0.014234621466725788
hasta,0.014234621466725788
confident,0.014234621466725788
pencil,0.014234621466725788
donna,0.014234621466725788
cooler,0.014234621466725788
lead,0.014234621466725788
mobile,0.014234621466725788
sex,0.014208850970732849
featuring,0.014190785888159725
drive,0.014182520706920394
start,0.014128249040126396
sunset,0.014127717409716075
avicii,0.014086722437501012
tibet,0.013984209625769869
makes,0.01388206431787221
bittersweet,0.013868448687692532
wing,0.013854314064363221
