word,kendall_corr
kehne,0.011318631105164427
pictures,0.011318631105164427
saajanji,0.011318631105164427
donna,0.011318631105164427
rangi,0.011318631105164427
faded,0.011318631105164427
panata,0.011318631105164427
shot,0.011318631105164427
sid,0.011318631105164427
homesick,0.011318631105164427
rab,0.011318631105164427
choir,0.011318631105164427
marjaavaan,0.011318631105164427
bekhabar,0.011318631105164427
pitbull,0.011318631105164427
mujhse,0.011318631105164427
amo,0.011318631105164427
nagada,0.011318631105164427
written,0.011318631105164427
cinnamon,0.011318631105164427
shades,0.011318631105164427
monta,0.011318631105164427
kiara,0.011318631105164427
overseas,0.011318631105164427
fields,0.011318631105164427
slowly,0.011136065425506244
2004,0.010841287223066374
beautiful,0.010776191814772448
water,0.01074177639864685
pyar,0.010557477831724943
taana,0.010549853378708904
gayi,0.010549853378708904
player,0.010549853378708904
times,0.010549853378708904
ludo,0.010549853378708904
aag,0.010549853378708904
aabaad,0.010549853378708904
tila,0.010549853378708904
rozana,0.010549853378708904
nahi,0.010549853378708904
sawan,0.010549853378708904
kamariya,0.010549853378708904
nothin,0.010549853378708904
galli,0.010549853378708904
joe,0.010549853378708904
ijazat,0.010549853378708904
grande,0.010549853378708904
saadi,0.010549853378708904
dhoom,0.010549853378708904
ariana,0.010549853378708904
tala,0.010549853378708904
drama,0.010549853378708904
shoulder,0.010549853378708904
chaandaniya,0.010549853378708904
hooked,0.010549853378708904
aahista,0.010549853378708904
hatke,0.010494104006859413
bachke,0.010494104006859413
tattoo,0.01046790149997587
memory,0.010351263611245843
grow,0.010199325804419544
dusk,0.010061762643280937
born,0.010042110763118279
shaadi,0.009996256376072076
ho,0.009905012586845046
pretty,0.009816079836800108
neighbors,0.009744026123267576
aati,0.009744026123267576
ajab,0.009744026123267576
aladdins,0.009744026123267576
dupatta,0.009744026123267576
gazab,0.009744026123267576
sangemarmar,0.009744026123267576
wahan,0.009744026123267576
suffocate,0.009744026123267576
concrete,0.009744026123267576
suno,0.009744026123267576
subterranean,0.009744026123267576
daan,0.009744026123267576
tujhko,0.009744026123267576
binalewala,0.009744026123267576
weekend,0.009744026123267576
personal,0.009744026123267576
ilaw,0.009744026123267576
airwave,0.009744026123267576
chal,0.009744026123267576
dem,0.009744026123267576
jaate,0.009744026123267576
lamhe,0.009744026123267576
sixteen,0.009744026123267576
paaya,0.009744026123267576
krayzie,0.009744026123267576
lose,0.009744026123267576
breakdown,0.009744026123267576
sad,0.009744026123267576
dogs,0.009744026123267576
meets,0.009744026123267576
juunglee,0.009744026123267576
udi,0.009744026123267576
shanti,0.009744026123267576
force,0.009744026123267576
care,0.009744026123267576
qayde,0.009744026123267576
superclean,0.009744026123267576
steelo,0.009744026123267576
om,0.009744026123267576
bol,0.009583566892656256
hold,0.009581634726270934
netflix,0.00957023803644383
jaan,0.009286715053810225
wale,0.008975248396812054
exist,0.008975248396812054
undo,0.008975248396812054
haath,0.008975248396812054
glad,0.008975248396812054
badhaai,0.008975248396812054
hoor,0.008975248396812054
medium,0.008975248396812054
padmaavat,0.008975248396812054
kudi,0.008975248396812054
jaisa,0.008975248396812054
chef,0.008975248396812054
mehendi,0.008975248396812054
sharara,0.008975248396812054
mans,0.008975248396812054
khul,0.008975248396812054
sher,0.008975248396812054
cutiepie,0.008975248396812054
daaku,0.008975248396812054
shagna,0.008975248396812054
confession,0.008975248396812054
nocturne,0.008975248396812054
angrezi,0.008975248396812054
ghoomar,0.008975248396812054
nachne,0.008975248396812054
bin,0.008949341854830038
baar,0.008906901246885958
notorious,0.008882649833521453
deedar,0.008830244819754364
american,0.008808467381223057
ki,0.008780246504991492
soniye,0.0087571155202116
tonight,0.008671217096501349
little,0.0085671795292226
apart,0.008484291518054733
zulfon,0.008410243079778477
kali,0.008410243079778477
01,0.008410243079778477
haraam,0.008410243079778477
vaaste,0.008410243079778477
hawa,0.008410243079778477
falsetto,0.008410243079778477
machine,0.008410243079778477
lofi,0.008410243079778477
ponthier,0.008410243079778477
makatulog,0.008410243079778477
jaanu,0.008410243079778477
srivalli,0.008410243079778477
goodnight,0.008410243079778477
rishte,0.008410243079778477
action,0.008410243079778477
nasha,0.008410243079778477
naate,0.008410243079778477
norupo,0.008410243079778477
purple,0.008410243079778477
pushpa,0.008410243079778477
human,0.008410243079778477
yun,0.008410243079778477
jehda,0.008410243079778477
tumse,0.00835859969585057
drink,0.008286542801920824
ghar,0.008266890921758165
winter,0.008188283401107534
truck,0.008162080894223989
siedah,0.00814242901406133
garrett,0.00814242901406133
ja,0.008050720239968927
velvet,0.007976089945409588
bad,0.00796978637333175
people,0.007955885583145706
hear,0.007906606452109433
ore,0.007771138704773284
darlin,0.007771138704773284
dekhnay,0.007771138704773284
aadha,0.007771138704773284
naam,0.007771138704773284
forgive,0.007771138704773284
tuvan,0.007771138704773284
sadka,0.007771138704773284
govinda,0.007771138704773284
diggin,0.007771138704773284
naacho,0.007771138704773284
voh,0.007771138704773284
2001,0.007771138704773284
youve,0.007771138704773284
dare,0.007771138704773284
haii,0.007771138704773284
asan,0.007771138704773284
miller,0.007771138704773284
bea,0.007771138704773284
barbers,0.007771138704773284
rrr,0.007771138704773284
kyaa,0.007771138704773284
hunger,0.007771138704773284
aaj,0.007750916165278849
magic,0.0076249295031113355
falling,0.007592149944033203
deewangi,0.007578419344909585
koi,0.007526732765386512
son,0.0074218600747638684
lately,0.007323452136328455
caught,0.007258094406741717
maria,0.007257466408089732
kiss,0.007215868812376795
baatein,0.0071991387662537435
mrke,0.00712277194752164
skoger,0.00712277194752164
violins,0.00712277194752164
melodies,0.00712277194752164
baaghi,0.00712277194752164
dholida,0.00712277194752164
daryaa,0.00712277194752164
iski,0.00712277194752164
gigue,0.00712277194752164
jaayen,0.00712277194752164
ito,0.00712277194752164
chicken,0.00712277194752164
major,0.00712277194752164
uski,0.00712277194752164
continuo,0.00712277194752164
harbor,0.00712277194752164
officially,0.00712277194752164
backroad,0.00712277194752164
yahin,0.00712277194752164
saaho,0.00712277194752164
canon,0.00712277194752164
enni,0.00712277194752164
tendies,0.00712277194752164
sensitivity,0.00712277194752164
helvegen,0.00712277194752164
pachelbel,0.00712277194752164
losing,0.00712277194752164
ilysmih,0.00712277194752164
laaye,0.00712277194752164
mapa,0.00712277194752164
laung,0.007033767871905282
livin,0.007028822471510706
angels,0.006992097463580007
julia,0.006986434251311149
saware,0.006976417457743618
phantom,0.006976417457743618
sweet,0.0069061630712270805
sober,0.006786449282837924
spring,0.006694740508745519
truth,0.006622683614815773
del,0.006428093279037735
afeemi,0.006428093279037735
