word,kendall_corr
bell,0.009756737970288686
geazy,0.009756737970288686
kaash,0.009756737970288686
comes,0.009736594991344065
loss,0.009736594991344065
way,0.009691517192473973
funny,0.009684911502743594
smiles,0.009633228014143125
sand,0.009631802571548841
killer,0.009587287135387151
danum,0.009581544525542654
pond,0.009573049530706227
pas,0.00952124712217544
deux,0.00952124712217544
paper,0.009515979831987893
kitchen,0.009495672576691292
touch,0.009480998828038368
perfect,0.00946927314480571
leaving,0.009446575599019057
heavy,0.009439541663353368
slipping,0.009404371985024928
straight,0.009363325351451781
delara,0.00933041358956446
curious,0.00933041358956446
crash,0.00933041358956446
damour,0.00933041358956446
odell,0.00933041358956446
bells,0.00933041358956446
breakthru,0.00933041358956446
sientelo,0.00933041358956446
scared,0.00933041358956446
slowreverb,0.00933041358956446
sloan,0.00933041358956446
mariage,0.00933041358956446
dflat,0.00933041358956446
rve,0.00933041358956446
comedown,0.00933041358956446
rosyln,0.00933041358956446
cleanup,0.00933041358956446
sasha,0.00933041358956446
drift,0.009329343337924255
strangers,0.009324186573266618
pour,0.009317620111814777
lay,0.009310586176149088
sentimentale,0.009294414033317822
family,0.009277186203784331
hollow,0.009262829679173091
guitar,0.0092457827277657
sad,0.009224313221848097
piano,0.00922338005915494
fall,0.009193430442781241
help,0.009174337579595595
barque,0.009153720092127653
une,0.009153720092127653
miroirs,0.009153720092127653
locan,0.009153720092127653
rose,0.009113635977509821
didnt,0.009113635977509821
waste,0.008945345958153366
paaye,0.00893251083422185
cc,0.00893251083422185
d4vd,0.00893251083422185
phmre,0.00893251083422185
jee,0.00893251083422185
140983,0.00893251083422185
coping,0.00893251083422185
shoulders,0.00893251083422185
peel,0.00893251083422185
joji,0.00893251083422185
hurtless,0.00893251083422185
panic,0.00893251083422185
halka,0.00893251083422185
female,0.00893251083422185
gotta,0.00893251083422185
cornfield,0.00893251083422185
naive,0.00893251083422185
section,0.00893251083422185
grandfather,0.00893251083422185
fishing,0.00893251083422185
deepsea,0.00893251083422185
riopy,0.00893251083422185
murda,0.00893251083422185
somethings,0.00893251083422185
choking,0.00893251083422185
color,0.00893251083422185
monsoon,0.00893251083422185
guy,0.008840992801887517
nocturnal,0.008754608707935138
heard,0.008694311304567923
told,0.008588917990731306
boy,0.008559094549682874
mystified,0.008530547846681868
minaj,0.008530547846681868
english,0.008530547846681868
hostage,0.008530547846681868
nicki,0.008530547846681868
