word,pearson_corr
olivia,0.009288785797037364
chelsea,0.009288785797037364
obrien,0.009288785797037364
yarn,0.009288785797037362
perfume,0.009288785797037355
evol,0.009288785797037345
dilbara,0.009288785797037343
ponies,0.009288785797037341
polo,0.009288785797037341
cheats,0.009288785797037341
grapevine,0.00928878579703734
sight,0.00928878579703734
chroma,0.00928878579703734
bennie,0.00928878579703734
schatz,0.00928878579703734
chorus,0.009288785797037338
eye2eye,0.009288785797037338
sappho,0.009288785797037338
karen,0.009288785797037334
drop,0.009288785797037334
fall,0.009285165622535401
look,0.009264075292720346
guitar,0.009264075292720315
child,0.009032829385619603
bring,0.008981737824192142
closure,0.00898173782419214
misty,0.008981737824192117
brother,0.008965265853398317
west,0.008965265853398312
rose,0.008965265853398283
flowers,0.008844636257467228
breathe,0.008748880872045572
elegy,0.008701111129377138
einaudi,0.008701111129377138
clichs,0.008701111129377137
bitch,0.008701111129377133
pumps,0.008701111129377133
ruqia,0.008701111129377131
losin,0.00870111112937713
started,0.00870111112937713
pumpkin,0.008701111129377126
raitt,0.008701111129377125
expecting,0.008701111129377123
falling,0.008686583301133298
lay,0.008625903833056184
pour,0.008625903833056179
creep,0.008625903833056173
sand,0.008625903833056154
hurricane,0.008625903833056154
twilight,0.008589680050156303
hear,0.008588322255772628
location,0.00856614751213439
2023,0.008566147512134388
roll,0.00856614751213438
dew,0.00856614751213438
pt,0.008479881337269268
told,0.008361937678865103
trees,0.00828654181271406
everytime,0.008150557200076658
does,0.008150557200076647
drugs,0.008150557200076633
tommys,0.008150557200076623
true,0.008150557200076623
jp,0.008113436461716937
cooper,0.008113436461716937
1st,0.008113436461716934
debte,0.008113436461716934
necromancer,0.00811343646171693
16sep,0.008113436461716927
paths,0.008113436461716925
learn,0.008113436461716923
yards,0.008113436461716922
gardens,0.008113436461716922
marceline,0.00811343646171692
canyon,0.00811343646171692
butterflys,0.008113436461716918
repose,0.008113436461716918
celebrate,0.008113436461716916
memo,0.008113436461716915
blossom,0.008113436461716913
bluff,0.008113436461716913
bars,0.008113436461716913
dogwood,0.008113436461716913
granola,0.008113436461716913
retreating,0.00811343646171691
ich,0.00811343646171691
careful,0.00811343646171691
beanie,0.00811343646171691
glcklich,0.00811343646171691
dying,0.00811343646171691
bin,0.00811343646171691
nur,0.00811343646171691
es,0.00811343646171691
schmerzt,0.00811343646171691
perfect,0.00800182896542076
paper,0.008001828965420732
damn,0.007947179792371887
moment,0.00792156156100221
stars,0.007763118770009958
good,0.007747177049310504
hello,0.007734966888018928
gets,0.007734966888018926
work,0.0077349668880189165
peter,0.0077349668880188965
mystery,0.007734966888018878
melody,0.007734966888018877
grand,0.007734966888018872
